OA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00173700,233,5,3,2,4,1,5,1,2,1,1,1,1,1,2,1,3,0,1,0,1,0,1,7,9,12,8,10,7,6,6,3,5,4,8,3,5,2,3,6,2,2,10,2,10,5,2,2,2,1,6,4,1,4,1,2,0,2,1,1,2,2,3,1,3,0,1,2,3,1,2,0,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4
E00173702,210,2,3,1,3,2,0,3,0,0,0,3,1,3,2,1,3,2,3,0,4,4,5,5,3,5,4,5,2,3,3,6,3,5,4,5,7,1,2,2,3,8,3,6,0,8,1,1,2,2,3,4,2,2,1,2,5,3,3,3,3,3,2,4,6,0,4,2,3,1,1,1,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2
E00016546,363,7,4,4,6,6,7,3,4,3,4,4,2,3,4,6,3,2,4,1,2,1,5,8,6,3,6,10,10,15,8,2,6,8,6,5,9,9,19,9,13,11,5,8,5,9,4,3,8,10,1,8,4,2,1,3,2,5,3,0,2,1,1,5,0,0,0,1,0,2,1,1,1,0,1,1,0,4,4,0,1,1,0,0,2,1,0,4,0,0,0,0
E00016547,364,1,5,4,4,5,3,2,4,5,7,2,2,7,4,2,3,2,0,2,1,2,5,6,4,8,6,7,8,8,8,10,3,13,9,3,8,6,10,7,8,3,6,10,7,7,4,5,3,5,4,3,8,5,7,4,6,2,4,10,6,4,1,3,3,3,3,3,2,2,2,0,1,2,1,1,5,0,1,1,1,0,0,1,0,0,1,1,1,2,0,6
E00016548,360,1,3,2,4,5,6,2,1,7,4,5,1,5,2,4,4,4,5,3,3,2,2,6,4,6,10,6,3,11,10,4,6,8,5,8,7,8,2,4,11,5,6,4,7,6,4,4,4,6,4,5,1,6,6,12,6,2,6,6,6,2,6,2,3,3,5,3,2,3,5,1,3,1,2,2,3,0,2,3,1,1,2,1,0,0,1,1,0,0,0,2
E00016550,375,12,5,7,7,7,3,6,4,5,1,3,6,2,3,0,4,1,5,0,5,3,6,5,5,4,11,10,8,8,13,5,11,6,9,6,8,5,11,6,10,7,6,7,7,8,5,2,1,9,6,4,1,4,4,6,4,6,4,6,2,4,5,0,1,0,3,4,2,5,1,1,0,0,0,1,3,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1
E00016583,269,2,3,3,1,2,3,1,3,3,2,4,2,4,2,3,5,1,2,2,2,4,1,3,7,6,8,4,3,7,5,3,3,7,4,5,6,3,1,4,3,8,5,2,5,3,3,2,4,5,5,4,1,7,4,6,3,3,3,3,3,4,3,3,2,1,2,4,4,5,4,1,0,1,0,2,1,4,3,0,1,1,1,0,1,0,2,1,0,0,0,2
E00016542,353,4,4,6,2,5,9,3,2,10,3,5,6,6,2,1,5,1,2,5,7,8,2,5,8,4,2,5,5,3,7,5,5,7,3,5,6,6,6,7,7,6,8,6,2,3,3,5,6,4,7,5,4,7,10,5,9,2,6,3,4,2,4,2,4,4,1,0,2,3,1,3,1,1,1,5,4,3,1,3,0,1,1,1,2,0,1,2,0,1,0,0
E00016552,332,1,1,5,2,4,3,2,9,1,6,3,6,3,2,9,3,0,7,3,3,6,3,5,10,3,3,2,5,5,3,6,3,4,4,4,8,6,6,5,6,8,6,4,2,2,5,1,5,4,2,7,3,6,4,5,6,9,3,6,9,5,3,6,2,4,3,3,2,2,1,2,3,3,3,1,2,2,2,1,1,1,2,1,0,3,1,0,0,3,1,2
E00016554,277,5,4,5,6,2,6,3,5,4,4,4,5,4,5,2,0,1,3,2,2,1,2,3,4,1,2,0,4,3,3,3,3,3,4,4,8,5,9,8,9,3,2,6,4,8,2,3,8,7,4,3,1,1,2,5,4,3,3,5,7,5,2,5,3,3,0,3,1,0,4,1,0,1,5,1,1,0,1,0,1,4,0,0,0,1,0,0,0,0,0,3
E00016555,340,7,4,1,4,6,1,9,4,6,5,1,3,1,4,5,3,6,1,8,0,2,6,5,2,6,5,4,4,1,3,4,4,3,4,1,7,6,6,3,1,4,3,4,4,7,8,4,1,7,3,3,4,6,1,5,7,5,6,6,2,1,2,2,2,1,4,2,1,5,3,0,1,1,1,2,2,2,5,4,3,3,3,1,7,5,2,5,1,3,1,19
E00016556,357,4,5,4,7,1,6,5,2,3,4,4,3,2,3,5,3,4,4,11,3,3,5,7,8,7,9,6,3,4,1,3,0,6,6,3,7,9,2,7,7,6,9,7,3,6,4,4,7,7,8,5,7,3,5,5,5,6,6,4,4,5,3,0,5,3,4,6,1,2,3,2,1,0,1,0,1,0,2,0,1,1,3,1,3,3,5,0,0,0,2,2
E00016543,337,7,3,4,3,5,0,3,1,7,4,3,4,7,3,2,0,3,3,0,2,0,1,3,2,3,2,5,6,10,12,19,9,12,11,5,6,5,7,7,4,7,7,6,4,3,7,8,11,2,4,5,4,5,2,6,8,6,3,3,3,0,5,2,5,1,3,4,2,1,1,1,1,4,1,1,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2
E00016545,375,6,8,10,13,11,5,4,3,7,8,5,5,5,5,7,5,0,4,4,4,5,3,8,5,8,4,4,3,8,4,4,5,6,10,6,2,7,7,7,6,9,4,2,8,2,7,7,10,6,4,5,5,6,3,6,4,6,5,7,5,2,3,0,1,1,1,2,2,2,0,1,2,0,2,1,1,1,3,0,2,2,0,0,0,2,0,1,0,0,0,1
E00016549,369,4,9,8,9,12,4,7,6,9,5,3,3,7,1,4,4,3,5,1,3,2,3,0,7,7,3,6,3,2,4,4,1,1,1,2,3,4,6,8,4,6,10,4,6,4,6,8,7,7,3,6,10,8,9,8,5,5,5,4,4,9,3,6,6,1,4,1,0,2,0,3,0,3,4,4,5,3,1,1,3,1,0,0,4,0,0,0,1,0,0,1
E00016551,450,4,8,7,12,10,5,15,3,6,6,5,6,6,6,7,5,4,6,5,2,2,2,1,3,5,6,8,11,5,5,9,1,7,5,3,7,2,3,4,7,5,9,9,8,10,6,6,11,5,13,7,6,10,10,5,3,10,9,3,5,2,4,5,3,3,2,1,4,4,4,3,2,1,3,3,3,5,2,5,3,4,1,4,1,3,0,0,0,0,1,0
E00016553,370,9,4,9,9,10,9,1,9,3,6,6,5,5,5,3,5,2,3,2,2,4,2,2,3,6,5,3,4,7,4,3,3,3,11,7,4,5,9,7,9,4,13,7,7,8,7,5,9,10,5,7,8,6,6,4,3,6,8,4,4,2,0,1,0,1,2,0,4,1,2,0,1,3,2,0,0,1,0,0,1,0,3,1,2,1,0,1,0,0,1,1
E00016558,246,2,1,8,2,3,2,2,2,4,2,0,1,5,0,1,1,1,3,2,3,1,2,1,6,3,4,1,5,5,5,12,4,4,5,11,5,9,6,8,7,4,4,6,7,5,1,5,2,2,6,7,5,3,1,6,1,3,4,4,2,2,1,1,0,2,2,1,1,1,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0
E00016561,295,1,4,0,5,2,1,2,2,2,2,2,0,5,2,2,2,1,5,1,4,2,3,4,8,7,12,9,7,5,4,8,12,10,8,5,12,7,6,2,4,5,6,8,4,7,2,5,4,7,4,5,4,1,3,4,2,4,5,0,2,1,1,0,3,2,1,1,1,2,2,4,3,1,1,0,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
E00016566,333,3,4,2,6,3,1,2,0,3,8,2,2,6,3,3,2,2,2,1,1,2,3,4,4,9,3,3,7,6,15,8,10,12,3,6,7,7,6,8,4,4,7,11,7,4,6,5,4,10,7,2,2,4,3,8,3,0,5,4,7,2,0,1,3,2,1,4,0,1,2,3,0,3,2,1,2,3,3,2,1,0,1,1,1,0,4,1,0,1,1,1
E00016568,355,4,5,5,3,4,4,4,6,8,3,2,6,5,1,2,4,3,2,4,3,2,1,7,3,3,5,8,4,8,7,6,7,7,9,13,7,8,6,8,9,7,11,3,12,6,4,3,8,2,8,6,3,9,6,2,2,1,4,4,3,2,1,3,2,4,3,2,3,3,3,2,1,3,1,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,1
E00016572,295,3,2,3,1,4,5,3,1,5,6,1,1,0,1,4,3,1,4,2,2,3,5,5,7,4,6,6,2,4,3,5,8,10,6,5,7,2,6,5,7,9,6,6,6,11,4,8,8,3,3,2,0,6,6,3,5,5,3,6,5,4,1,0,1,3,2,2,1,1,0,0,6,1,0,2,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1
E00016575,238,2,3,4,2,2,4,0,1,1,1,0,2,2,2,1,3,3,1,4,2,2,2,0,1,4,4,2,1,2,5,6,10,7,8,6,6,5,5,5,4,3,6,8,4,5,3,3,7,3,8,4,5,3,5,8,4,5,2,7,1,1,0,2,2,1,3,1,2,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00016557,215,0,6,3,3,1,8,3,4,4,1,1,2,4,3,3,3,1,3,2,2,0,2,4,4,2,5,4,2,7,8,4,4,4,4,4,6,7,5,2,6,6,3,3,3,2,2,2,3,3,3,2,1,1,3,1,1,3,1,2,4,1,1,2,3,0,2,0,0,1,3,1,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00016559,384,6,3,4,7,4,2,5,4,3,3,1,1,3,3,4,0,2,1,4,3,3,5,7,6,9,7,12,9,12,17,6,9,12,8,19,8,8,7,8,9,6,8,5,9,8,4,1,5,4,6,4,5,2,6,5,5,5,4,7,3,3,5,2,1,1,1,0,1,0,1,3,4,2,2,2,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,2
E00016560,315,3,1,2,2,5,3,5,2,7,4,1,0,2,2,3,2,1,2,2,2,0,4,3,2,9,7,7,13,11,10,5,11,9,6,6,4,9,8,8,8,3,7,4,7,8,8,5,4,6,2,2,4,2,7,4,5,2,3,4,2,5,2,0,3,0,3,3,2,1,1,3,1,2,0,0,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,1
E00016562,313,2,4,1,7,3,5,5,1,2,5,5,3,3,1,3,2,4,1,4,3,4,3,5,8,6,7,5,2,11,9,5,6,5,6,3,2,4,6,5,3,4,6,3,8,9,6,5,4,6,0,4,6,12,5,2,2,4,2,3,1,2,4,3,3,2,1,1,3,0,2,3,2,3,2,2,0,1,1,0,1,3,1,2,0,1,1,1,1,0,0,6
E00016563,439,7,7,7,5,6,8,2,7,8,6,5,5,8,4,5,6,2,4,5,3,5,5,8,5,8,10,7,8,17,10,9,12,13,6,12,6,5,8,10,9,5,10,7,4,5,3,3,6,3,7,6,9,5,10,4,1,5,5,3,8,2,1,2,3,1,1,0,0,2,0,3,3,3,4,4,2,2,1,0,4,3,1,0,1,2,0,1,0,0,0,1
E00016565,297,4,5,3,2,0,5,0,0,2,2,3,2,2,1,6,3,3,3,2,0,3,7,5,2,6,7,7,7,6,9,7,6,6,8,10,5,7,12,7,5,2,3,4,2,5,3,3,3,3,6,5,2,7,2,6,5,4,2,4,2,3,4,5,1,3,2,3,0,1,4,2,1,3,0,0,2,1,1,2,0,0,1,2,1,0,0,1,0,0,0,1
E00016544,380,6,4,3,1,1,5,2,5,2,4,6,5,3,5,5,4,1,2,2,6,14,9,4,12,13,5,3,3,4,5,2,5,5,7,7,8,12,11,5,3,3,4,5,4,5,4,6,3,7,4,3,8,5,6,2,3,7,5,6,1,5,4,1,3,2,1,0,7,7,2,2,4,6,0,5,4,2,5,4,1,3,1,3,2,1,1,1,0,0,1,2
E00016574,296,3,7,3,5,7,4,2,0,2,2,2,3,3,3,4,4,2,0,0,0,5,3,6,3,8,3,2,5,4,4,4,6,4,5,4,10,6,3,5,9,3,7,4,6,6,5,4,3,5,4,5,5,7,3,1,4,4,5,4,1,3,3,3,3,3,1,7,6,3,2,3,2,2,0,1,3,0,2,2,1,1,0,1,0,2,0,1,0,0,0,0
E00016576,332,5,4,5,4,1,3,4,4,6,1,6,2,4,5,2,2,1,2,3,1,5,2,1,7,9,9,2,9,4,6,5,5,4,4,6,5,9,6,7,8,3,7,6,5,4,5,4,5,9,7,6,3,1,7,3,6,4,1,4,4,5,10,5,3,4,2,1,2,5,0,7,2,4,2,1,0,0,0,1,1,0,2,0,0,1,0,1,1,0,0,0
E00016577,387,4,4,5,6,5,7,5,7,4,8,3,5,5,4,4,4,6,1,4,3,6,3,2,10,10,5,2,5,4,1,5,7,5,5,6,6,7,7,9,5,10,4,5,7,11,6,5,7,4,6,3,5,4,3,5,11,8,8,2,4,4,3,5,3,8,4,3,5,1,2,2,0,5,4,6,0,1,1,0,0,1,0,3,2,1,0,1,0,0,0,0
E00016578,271,5,3,6,3,2,1,1,3,2,6,3,1,5,2,4,3,2,1,0,2,3,5,3,3,7,6,3,1,4,2,5,3,9,5,7,6,2,6,5,4,3,6,3,2,3,8,3,6,3,5,3,6,1,0,2,4,4,6,5,6,5,2,3,1,0,4,4,1,3,2,1,3,1,2,2,2,3,2,0,1,0,1,0,1,0,1,1,0,1,0,1
E00016613,422,5,6,5,7,6,8,9,7,14,2,3,4,4,0,9,7,2,6,2,3,0,4,3,3,3,4,2,5,3,4,6,10,9,3,7,6,7,12,9,9,11,11,8,12,1,2,2,8,4,4,4,3,3,7,5,4,8,8,5,5,7,6,5,3,10,3,2,2,4,2,3,7,1,3,6,1,4,3,2,3,1,0,2,2,0,2,1,0,1,2,1
E00016614,433,7,6,5,4,7,10,6,2,12,9,6,7,7,6,8,3,5,5,7,7,5,2,5,6,8,5,3,5,5,7,6,7,7,16,4,10,5,5,7,6,4,5,5,8,12,7,5,4,7,5,7,3,4,5,9,9,6,4,6,2,4,3,4,7,3,1,3,2,2,2,0,3,1,2,4,2,2,2,1,3,1,1,0,0,1,2,0,0,0,3,4
E00016615,349,5,9,5,4,7,6,6,11,6,3,6,6,6,4,0,5,1,2,0,0,3,2,2,2,1,4,4,3,3,2,4,10,5,14,8,9,11,7,5,7,6,5,5,15,10,2,5,2,2,4,1,4,6,3,4,5,4,4,3,4,1,2,3,2,4,1,1,2,4,4,2,2,5,4,1,1,2,1,2,0,2,1,0,0,0,2,1,2,1,2,2
E00016618,300,2,8,2,6,2,6,7,2,5,7,5,6,10,9,2,4,4,1,1,1,2,2,5,5,6,5,2,4,3,3,7,3,7,9,6,3,3,5,4,3,4,3,5,4,3,4,4,5,2,3,7,3,2,2,6,7,4,2,4,2,2,2,3,6,1,5,2,1,2,1,1,1,2,2,0,1,2,1,1,1,1,1,2,0,1,1,0,0,0,2,2
E00016621,272,5,4,4,3,8,4,3,8,7,4,8,6,1,6,4,3,4,1,0,5,1,2,1,3,2,2,3,2,4,1,5,4,3,7,4,4,3,7,4,7,6,8,9,6,3,3,2,2,3,1,4,3,5,6,2,5,4,3,4,3,3,1,3,1,5,1,2,0,2,0,0,1,2,0,1,1,0,0,1,0,0,0,2,0,0,1,2,1,2,0,1
E00016609,274,3,4,5,1,3,0,4,4,7,3,4,2,4,5,4,2,1,1,2,3,1,0,2,1,1,2,2,7,2,2,3,3,1,4,5,5,6,8,7,2,3,5,8,5,7,3,4,7,7,5,3,3,3,2,7,3,1,3,2,6,3,3,1,2,6,3,2,3,3,2,1,3,1,4,1,3,2,1,2,1,0,3,1,1,2,0,3,2,1,0,1
E00016617,381,8,9,5,7,5,3,5,6,3,5,3,5,4,8,6,4,3,5,5,2,2,3,2,3,3,1,6,3,5,1,3,1,7,3,3,6,5,6,11,16,9,9,9,8,5,11,6,7,7,6,7,5,3,4,6,5,7,3,3,3,1,3,3,4,4,3,3,3,5,1,1,0,2,1,4,2,0,1,2,3,0,3,2,1,1,2,1,1,0,3,7
E00016619,310,2,3,3,5,0,1,4,4,5,3,2,7,4,8,5,3,4,4,2,3,0,1,1,2,1,0,4,1,3,0,2,2,2,2,4,2,5,2,1,4,3,5,4,6,5,6,7,9,10,7,2,3,4,9,7,5,5,2,7,4,2,4,4,7,5,5,11,5,5,3,4,5,4,6,4,1,1,0,0,2,1,4,2,0,2,0,0,0,0,1,1
E00016620,326,3,2,3,3,4,3,3,2,4,5,3,7,3,7,2,5,7,8,6,6,0,1,4,7,4,2,1,3,2,3,5,0,5,2,5,2,6,3,7,7,6,10,6,7,5,1,8,6,8,6,4,6,4,2,2,4,3,5,8,4,5,0,5,4,0,4,1,5,6,1,1,1,1,3,2,1,5,2,1,0,2,2,1,5,2,0,2,0,2,0,2
E00016622,275,4,7,4,5,1,6,4,4,3,6,1,3,3,2,2,1,3,5,2,1,5,0,2,2,1,3,3,12,1,4,6,9,5,7,4,10,7,1,3,6,6,6,2,1,5,10,0,3,2,2,3,4,1,2,2,3,1,8,5,5,8,2,5,3,2,4,3,2,1,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,1
E00016584,691,10,11,11,12,7,8,4,4,6,5,6,6,1,6,8,6,10,3,19,8,6,12,15,12,18,11,33,16,14,24,14,22,13,14,14,16,15,19,13,15,11,13,8,8,7,8,6,4,8,6,13,7,12,6,9,10,4,5,6,7,1,9,7,2,5,1,2,3,0,4,2,1,3,3,0,0,0,2,3,2,5,4,3,1,0,1,0,0,0,0,2
E00016596,386,7,5,8,2,7,6,8,8,6,7,6,5,5,3,3,3,2,5,7,3,4,3,1,3,14,5,11,8,4,12,6,9,7,8,6,5,11,5,7,10,9,10,12,6,11,4,2,5,5,3,7,7,3,3,3,6,6,2,2,2,4,2,3,4,1,1,1,1,1,0,1,0,0,2,0,2,0,2,1,2,0,1,1,1,0,1,0,0,1,0,0
E00016598,556,6,10,4,7,4,7,5,8,2,5,4,5,6,4,4,3,3,1,4,2,5,10,13,9,5,13,11,20,25,15,9,10,13,10,10,9,7,8,12,14,10,15,10,11,11,9,9,3,3,8,6,6,2,10,8,4,5,9,6,3,5,3,5,6,1,3,2,5,5,5,7,4,3,5,4,1,2,3,4,1,4,1,0,1,0,0,1,0,0,0,5
E00016623,412,6,5,9,3,9,2,0,1,5,3,1,0,2,5,3,1,2,0,1,1,5,0,5,8,11,5,8,13,16,28,13,15,7,10,14,9,11,9,14,8,13,9,7,10,8,5,6,4,7,5,3,7,1,6,5,4,2,5,1,9,2,0,4,4,5,1,1,0,0,1,1,2,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
E00174036,238,0,1,2,5,2,0,1,0,0,1,1,2,1,2,0,0,5,5,1,3,1,5,1,8,3,9,6,4,11,3,9,6,12,4,6,6,1,3,1,7,9,3,3,11,1,4,1,4,2,5,5,2,3,0,1,2,4,2,3,1,0,6,3,0,1,1,1,2,1,3,1,3,3,2,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0,0
E00174038,391,1,4,3,0,4,5,4,5,7,2,4,3,5,4,2,4,4,2,2,1,4,2,3,6,10,7,16,13,16,16,6,7,8,6,10,8,5,9,8,9,8,11,7,8,7,9,6,3,8,3,0,7,1,8,1,6,1,3,3,7,1,2,1,5,5,2,2,4,1,2,3,0,0,3,2,2,1,2,2,1,3,2,2,0,1,0,0,0,0,0,0
E00016585,378,7,4,4,9,3,4,5,2,5,1,5,2,4,5,3,2,1,1,1,2,1,4,4,5,4,6,4,5,6,7,11,10,11,7,10,14,12,14,10,4,7,6,10,8,5,5,4,5,7,4,3,5,7,2,5,1,9,5,5,0,3,2,5,4,2,5,2,5,0,0,2,1,0,3,0,2,1,2,3,0,2,2,4,1,1,2,0,0,0,2,0
E00016593,472,12,5,7,8,9,7,9,12,9,8,6,5,12,2,8,4,4,1,4,1,2,1,2,5,7,2,3,6,1,5,4,2,4,5,5,8,8,12,14,16,14,11,12,7,8,6,9,11,7,12,2,1,5,7,2,9,6,7,7,7,6,6,3,5,3,1,3,5,4,4,2,3,1,4,1,4,1,1,1,2,2,1,2,2,3,1,0,0,2,0,4
E00016600,402,6,2,6,4,7,5,6,10,8,8,6,7,5,8,9,4,5,5,4,1,2,0,2,3,3,3,2,0,5,4,2,3,2,3,3,4,8,8,10,10,5,4,7,8,9,6,12,9,5,5,7,7,4,7,9,8,10,3,3,4,5,3,5,2,6,8,7,3,3,4,2,3,3,3,2,0,3,0,4,0,3,0,1,2,0,3,0,0,0,1,1
E00016602,322,6,5,7,5,3,7,7,6,3,6,2,8,2,9,8,6,0,4,1,2,0,0,1,0,3,1,4,2,3,0,3,0,4,2,7,5,7,3,0,5,10,8,4,3,8,7,6,10,3,6,2,3,4,4,3,10,3,8,6,6,5,6,3,3,3,4,0,7,0,2,2,1,4,0,2,2,0,0,1,1,3,1,1,0,2,2,3,0,0,0,3
E00016624,283,2,3,2,3,4,1,2,3,2,1,3,2,4,3,1,4,2,3,1,0,2,2,2,3,11,5,3,3,4,4,5,11,8,7,6,6,8,6,8,10,12,4,5,8,7,7,2,4,4,5,2,2,4,8,1,1,4,4,3,1,2,3,2,4,1,1,4,3,1,2,0,1,3,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
E00016625,366,3,5,9,8,5,4,3,5,3,2,1,4,1,2,0,4,3,3,0,2,2,3,6,6,1,5,4,3,3,7,8,6,8,2,4,5,12,9,4,16,8,12,8,7,4,5,6,4,7,6,3,10,6,2,3,4,6,4,5,4,2,5,4,4,2,3,2,2,1,1,3,3,2,2,2,2,0,2,4,0,2,3,2,1,2,5,0,0,4,0,6
E00016587,464,5,5,5,6,1,8,5,9,7,3,6,4,2,5,5,9,8,2,5,2,2,1,6,3,6,9,3,9,7,6,9,12,8,10,8,12,11,10,11,11,7,6,5,5,6,12,6,7,5,8,7,5,12,6,5,6,7,6,7,4,2,2,5,7,1,3,3,4,3,9,3,2,5,4,1,3,2,2,2,4,2,0,1,1,0,1,0,1,1,0,2
E00016594,343,6,5,3,2,3,6,3,7,5,5,6,2,4,1,0,6,2,3,1,4,2,0,4,5,2,9,4,5,11,5,3,8,8,6,5,7,7,7,3,8,13,11,7,5,5,7,8,4,11,8,4,6,2,3,5,1,5,4,9,3,4,2,1,2,0,1,1,1,5,0,5,0,1,1,0,2,0,0,2,3,2,1,2,0,0,0,0,1,0,0,2
E00016605,547,11,10,8,13,6,8,6,9,6,5,4,4,4,5,6,1,4,4,3,4,3,5,2,9,4,5,7,7,11,15,10,12,11,9,10,14,19,16,11,14,12,14,18,11,17,8,9,7,4,6,12,6,7,5,7,5,11,3,2,4,2,6,5,5,5,8,2,2,1,3,2,2,0,2,5,2,3,0,1,0,1,1,0,0,0,0,2,1,1,1,1
E00016608,208,5,5,4,1,1,3,6,4,6,7,1,2,1,0,1,4,0,1,0,1,0,0,0,1,2,0,1,1,3,5,1,2,4,2,5,8,7,5,7,9,4,4,5,5,5,4,6,3,3,5,3,1,2,0,2,4,5,3,0,1,1,3,0,0,3,2,1,0,0,1,0,5,1,2,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2
E00016626,373,3,3,4,5,4,1,8,4,8,5,8,6,3,6,5,6,7,3,3,1,2,1,1,7,3,2,4,13,4,8,1,7,4,0,1,8,7,5,4,6,7,15,6,11,5,7,5,5,4,3,2,5,6,8,6,7,6,4,5,5,4,2,3,4,2,2,4,4,3,2,6,2,3,3,3,0,2,4,2,1,2,1,3,3,0,0,0,0,0,1,4
E00016588,421,7,5,2,3,7,6,6,5,3,3,5,8,3,4,4,5,10,4,4,6,6,3,3,4,2,5,5,10,9,5,1,13,5,12,7,7,13,8,10,8,7,9,11,4,6,6,5,6,6,7,7,4,9,3,6,7,1,4,7,1,3,1,3,5,4,6,2,2,4,3,5,2,0,3,2,2,2,3,0,0,4,2,0,0,4,2,0,2,0,1,2
E00016592,531,10,2,6,6,9,11,10,7,4,10,7,8,7,10,9,4,4,6,1,7,3,2,1,2,3,3,3,4,6,6,7,11,11,9,10,10,13,11,8,9,11,6,9,9,15,12,13,8,10,9,7,5,8,6,3,10,8,4,4,4,4,5,6,6,4,4,6,3,6,3,4,4,2,6,3,1,2,2,3,4,3,1,2,4,4,0,2,2,1,0,3
E00016604,308,4,3,2,1,2,1,7,4,2,5,4,4,8,3,4,4,7,2,4,3,2,2,0,3,1,1,2,4,2,3,1,4,6,5,6,3,11,4,8,2,7,3,9,3,3,5,8,6,7,3,4,5,6,5,4,3,5,10,1,5,3,1,3,1,5,3,3,1,3,4,2,3,2,1,2,4,2,0,2,1,0,4,0,2,2,1,1,1,3,0,2
E00016611,244,5,4,0,4,4,3,3,1,3,4,3,1,1,1,0,2,2,2,0,2,1,2,2,4,1,4,4,3,10,5,4,8,5,10,5,10,11,7,4,6,5,1,2,4,2,4,2,0,5,0,3,5,9,6,4,2,4,4,2,4,2,0,5,0,1,1,0,0,0,0,0,0,4,2,0,0,1,1,3,1,0,0,2,0,0,1,0,0,0,0,1
E00016612,181,2,2,2,1,2,4,1,1,2,5,6,2,6,3,1,1,3,2,2,2,0,3,1,0,4,3,0,0,0,1,3,1,3,3,0,1,1,1,3,6,3,3,4,4,2,0,4,4,2,2,5,6,0,4,3,2,2,3,3,1,2,2,0,0,3,4,2,0,0,4,3,4,1,1,0,1,1,4,0,0,0,1,4,0,0,0,2,1,0,0,0
E00016616,354,6,8,3,5,5,5,5,4,3,2,3,3,1,6,4,1,2,5,1,3,4,2,2,7,5,3,6,3,7,9,6,16,9,14,17,10,11,7,13,9,7,10,11,4,6,6,7,6,2,5,6,2,9,4,2,2,0,3,4,0,3,1,0,2,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,2
E00016589,326,2,2,2,4,4,6,12,2,3,4,2,7,4,3,2,3,3,7,0,0,3,4,3,3,3,3,1,5,2,4,7,3,6,2,3,0,4,8,5,4,11,7,5,3,4,3,4,1,5,11,9,6,6,4,8,4,3,5,4,6,1,2,3,5,3,2,1,2,0,0,4,5,8,5,3,2,1,1,3,2,0,1,0,1,1,5,0,5,2,1,3
E00016595,370,2,3,1,8,5,2,8,7,10,11,11,8,8,9,6,10,7,10,5,2,3,1,7,2,3,3,3,3,3,7,5,8,5,10,5,5,10,6,0,6,9,4,5,9,2,6,9,3,2,1,10,5,7,8,3,1,7,5,5,2,3,6,2,2,3,4,2,1,0,3,1,0,1,3,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1
E00016597,168,3,3,2,3,3,1,1,6,5,4,1,2,3,0,1,1,1,0,1,1,1,1,2,1,0,1,2,2,3,1,1,3,3,5,4,2,3,3,1,1,1,2,1,3,2,2,1,1,0,3,1,0,3,1,0,3,1,1,4,6,1,3,4,3,2,2,1,2,1,0,4,0,0,2,0,3,2,3,0,0,2,3,1,3,3,0,2,1,0,1,1
E00016599,355,8,7,9,5,5,7,7,5,6,7,2,2,5,4,6,4,3,3,2,1,1,1,4,4,4,5,6,1,6,6,10,7,9,10,7,7,9,4,5,8,8,7,7,7,6,7,5,6,4,3,8,5,7,7,4,5,3,4,2,4,2,2,3,1,2,1,0,0,1,2,0,2,1,1,1,0,0,1,4,1,0,0,0,0,2,3,0,0,2,2,0
E00016601,361,5,6,3,5,2,9,7,8,12,7,8,9,9,6,5,3,4,3,1,4,3,2,3,7,5,5,5,4,3,6,5,5,8,1,6,8,5,3,1,10,4,6,7,9,6,4,3,7,6,6,4,8,5,6,2,4,8,0,6,5,3,5,3,1,0,0,2,1,1,1,2,2,1,3,1,2,0,3,0,1,1,2,2,1,2,1,2,0,0,0,1
E00016607,196,0,1,3,2,1,2,0,2,1,1,6,0,6,2,2,0,1,3,0,2,0,2,1,2,3,1,1,2,1,1,2,4,3,4,3,2,3,2,4,6,5,2,3,3,1,5,6,6,6,2,3,2,1,2,1,2,3,2,6,1,3,3,2,0,1,2,1,2,0,2,2,1,2,4,4,3,1,1,0,4,3,2,1,1,0,1,0,2,0,2,2
